fish_ID,waterbody,TL_mm,phenotype,sex,genotype,d18O,Sr,lifeyear,s_index
BH-01595,NRB,690,Trans-habitat,m,4,-7.02488873746747,3.08242424242424,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-6.56332560889244,3.09565656565657,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-6.2088247381119,3.27939393939394,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.68558915098695,3.24666666666667,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.68149182500037,2.84777777777778,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.4546871356769,3.18666666666667,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.41651099298582,3.18313131313131,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.38173526771769,3.89222222222222,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.55226204645926,4.43444444444444,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.75678476512682,3.54040404040404,1,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-6.02826456734555,3.00878787878788,2,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.78726470457065,3.42555555555556,2,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.81461192181836,3.51191919191919,2,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.91491553396778,3.67464646464646,2,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-6.3237704927622,3.49555555555556,2,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-6.09959911978773,4.01444444444444,2,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.65024729813179,3.88888888888889,2,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.4904338617744,4.47333333333333,2,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.89934016270551,4.53464646464646,3,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-6.06408152444229,4.66313131313131,3,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-5.72609680029013,5.34535353535354,3,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,-4.89984643867179,4.51707070707071,3,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,,4.45545454545455,3,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,,4.85383838383838,4,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,,5.06313131313131,4,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,,5.31212121212121,4,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,,5.04636363636364,4,0.20186760400694
BH-01595,NRB,690,Trans-habitat,m,4,,5.18222222222222,4,0.20186760400694
BH-01596,NRB,660,Trans-habitat,f,U,-9.8850355617025,3.84,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-8.9015853276246,3.2790625,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-8.5567641085729,2.78673611111111,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-8.39854275664912,2.88527777777778,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-8.42185769741241,2.90736111111111,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-8.35675335829198,2.92454861111111,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-7.98977442598408,3.13972222222222,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-7.9615458337471,3.20861111111111,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-7.78764462218465,2.78861111111111,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-7.41491431028269,2.46579861111111,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-7.12479519900796,2.93020833333333,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-6.40949992176551,2.828125,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-5.6735539332014,2.91138888888889,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-4.95032753527718,3.10201388888889,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-4.26335248940509,2.67590277777778,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-3.52717845905808,2.74125,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-2.80870172473403,2.76222222222222,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-2.49858849166627,2.83180555555556,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-2.71843670809267,2.49270833333333,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-3.1087062577283,3.61260416666667,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-3.60102890216341,4.31472222222222,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-4.06526464300781,4.18277777777778,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-4.64309768997261,3.846875,1,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-5.36038417697519,3.84704861111111,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-5.39178226257353,3.35111111111111,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-4.71835664217901,3.2503125,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,-4.48201714159555,3.76020833333333,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,,4.13996527777778,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,,3.91222222222222,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,,3.90451388888889,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,,5.06625,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,,5.16465277777778,2,0.527401706219728
BH-01596,NRB,660,Trans-habitat,f,U,,4.64111111111111,2,0.527401706219728
BH-01598,NRB,750,BW-resident,f,U,-6.95867016909643,5.44222222222222,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-6.96816157920578,4.65484126984127,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-6.60609292366972,3.89015873015873,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-6.59272641895275,3.78246031746032,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-6.69866889200803,3.19507936507936,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-6.52236857825181,2.72703703703704,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-6.23555980688898,3.06825396825397,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-6.06220039756914,3.26092592592593,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-5.66484300542922,3.17121693121693,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-5.59403587358669,3.13238095238095,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-5.00324263042259,3.18529100529101,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.25812761971615,3.08015873015873,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.56650806816292,2.80698412698413,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.1874089651724,3.08251322751323,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.22890851078737,3.05814814814815,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.31501993263694,3.21738095238095,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.29081908653573,4.08121693121693,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.54105836403823,4.93944444444444,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.10671750468408,4.46222222222222,1,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.86582642556015,3.48174603174603,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.95860888108306,3.11349206349206,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.58601630055856,3.21944444444444,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.07470201671888,3.48037037037037,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.26471246129347,3.86783068783069,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.64156686668134,4.14746031746032,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.75068092566711,4.14103174603175,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.86530669039903,4.13312169312169,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.96591579886741,4.30825396825397,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.73303588591624,4.88962962962963,2,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.44630113963401,5.12042328042328,3,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-4.15768182744921,4.69412698412699,3,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.93534125539707,4.4455291005291,3,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.7897231375918,4.05703703703704,3,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.68609012269928,3.88825396825397,3,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.16108959246115,4.27555555555556,3,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.03670677437855,4.875,3,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,-3.48920063615864,5.3068253968254,4,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,,5.00505291005291,4,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,,5.35074074074074,4,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,,5.28507936507936,4,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,,5.11507936507936,4,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,,5.36087301587302,4,0.34819950711502
BH-01598,NRB,750,BW-resident,f,U,,5.32888888888889,4,0.34819950711502
BH-01713,WRB,980,BW-resident,f,3,-5.37423376991529,4.07222222222222,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.38030552370585,3.72637316561845,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.17116854627826,3.79574423480084,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.36929206773098,3.95878406708595,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.42870298415434,3.70637316561845,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.59954199346413,3.3593501048218,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.71199052786564,3.2601677148847,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.43862527016768,3.21945492662474,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.32172379128861,3.42542976939203,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.97094575553413,3.68400419287212,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.36960459537363,4.13171907756813,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.13374075323734,3.66318658280922,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.50452715174595,3.53664570230608,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.22061643827525,3.11270440251572,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.72193427100197,3.08647798742138,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.15658103626047,3.63002096436059,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.56883679660548,3.84379454926625,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.88507477521679,3.30136268343815,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.65818740652366,3.18498951781971,1,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.43971412808224,3.29995807127883,2,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.26240486670545,3.33174004192872,2,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.65382672755727,3.81266247379455,2,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.22627638450858,3.3358071278826,2,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.32631175408923,3.52905660377358,2,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.28484749586853,3.33744234800839,2,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.05415860176275,3.95381551362684,2,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.69120659719,4.09591194968554,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.96154197376089,3.40846960167715,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.15146545538756,3.39058700209644,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.91051469550975,3.68872117400419,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.32779647859495,5.02530398322851,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.41807758275776,5.01006289308176,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.23754065887924,4.17203354297694,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.26714848535248,3.38157232704403,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.76164792697571,4.02964360587002,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-3.98054554972844,3.51972746331237,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.58951234861978,4.69842767295598,3,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.98400502274094,5.96605870020964,4,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.74948345603917,4.97375262054508,4,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.40197660896467,4.48004192872117,4,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.22036717236085,3.55985324947589,4,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.94903005296391,4.02909853249476,5,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.23157140419864,5.6422641509434,5,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.09234857841173,4.96375262054507,5,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-4.98060481057694,4.48312368972746,5,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.28730005629832,3.97534591194969,6,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,-5.54623007946143,4.33599580712788,6,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,,5.62477987421385,6,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,,6.95381551362683,6,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,,5.73023060796646,6,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,,4.69911949685534,6,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,,5.80834381551363,7,0.188106145595243
BH-01713,WRB,980,BW-resident,f,3,,4.84777777777778,7,0.188106145595243
BH-01717,NRB,1040,BW-resident,f,3,-7.53545887114911,2.89555555555556,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-7.04432682181997,2.81692307692308,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-6.58181925532053,3.22931623931624,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-5.99879926591304,3.85615384615385,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-5.52029939843437,4.5557264957265,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.92601396215202,4.35188034188034,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.32719215409427,3.81769230769231,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.66842357641296,3.36598290598291,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.79202856581376,3.45683760683761,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.15247926327695,3.24948717948718,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.57154758698243,4.21709401709402,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.88657997714134,3.61957264957265,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.54590877426083,3.39547008547009,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.25875599865903,4.30444444444444,1,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.90430651239338,4.94367521367521,2,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.72726868424329,4.69923076923077,2,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.24503667139613,4.49666666666667,2,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.50026822652781,3.95213675213675,2,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.14928916648919,3.17675213675214,2,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.47824626003436,3.63051282051282,2,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.83845726684296,3.85683760683761,3,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.36056772631387,3.96145299145299,3,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.72227295812122,3.68136752136752,3,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.98158980620163,4.66435897435898,3,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.25019132808237,4.59974358974359,4,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.26849872131474,4.66205128205128,4,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.48496765300975,4.71111111111111,4,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.58516978596247,5.2108547008547,4,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.67792188473363,4.93196581196581,5,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.47551718337515,5.06717948717949,5,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.42602717036444,4.43905982905983,5,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.03156998756921,3.95102564102564,6,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.61594755007613,4.53820512820513,6,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.6393067194885,4.97051282051282,6,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.2747321880386,4.68495726495727,6,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-2.71658326672599,4.7082905982906,7,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-2.36585650842061,4.05384615384615,7,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-1.9434671241032,3.88786324786325,7,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-2.59278391918305,4.55649572649573,8,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.10957366630805,4.26555555555555,8,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-2.32701624800095,4.22153846153847,8,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-2.72802517030792,4.64068376068376,8,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.64346972745881,4.40452991452992,9,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.79709486797156,5.69495726495727,9,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-4.06742510283523,5.4874358974359,10,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.9536472763165,5.08034188034188,10,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,-3.87353566057507,5.65358974358974,10,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,,5.86581196581197,11,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,,5.82752136752137,11,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,,5.49974358974359,11,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,,5.26683760683761,11,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,,5.07222222222222,12,0.281948569265612
BH-01717,NRB,1040,BW-resident,f,3,,5.08333333333333,12,0.281948569265612
BH-01719,WRB,550,Trans-habitat,f,U,-5.55628189539553,3.58777777777778,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-5.7281077497991,3.45481481481481,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-6.02576887106206,3.16703703703704,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-6.4173023221896,3.18222222222222,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-6.95398267217437,3.33925925925926,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-7.11380339307174,3.1837037037037,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-7.17432444552032,3.88666666666667,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-7.40472536997373,4.09666666666667,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-7.45791887517684,4.16740740740741,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-7.44179967935515,4.13,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-7.02452313791627,3.87074074074074,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-6.50335036486589,4.25111111111111,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-6.0379279245698,4.00555555555556,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-5.56321926300361,4.01814814814815,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-4.72957724339941,3.72111111111111,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-4.12100937253542,3.56888888888889,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-3.53285711951253,3.76222222222222,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-3.50128296864103,4.06,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-3.76392754692628,4.15777777777778,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-4.49832244298845,3.86925925925926,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-4.93047466745548,3.35666666666667,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-5.51174449595949,3.38444444444444,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-5.8862221892733,4.73888888888889,1,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-6.47421162236528,5.46740740740741,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-6.53627857297751,5.70666666666667,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-6.16530552882979,5.17518518518519,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-5.47545882600298,4.94851851851852,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,-5.0173473726521,4.49333333333333,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,,4.27888888888889,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,,4.64851851851852,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,,4.36666666666667,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,,4.47074074074074,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,,4.25555555555556,2,0.299007935346135
BH-01719,WRB,550,Trans-habitat,f,U,,4.27111111111111,2,0.299007935346135
BH-01722,NRB,950,BW-resident,f,U,-4.53335177559902,4.75333333333333,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-4.14399252958867,5.13081196581197,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.98915775904245,3.79974358974359,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.60316545411836,3.68534188034188,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.1131455109425,3.99982905982906,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.18861788829265,4.1517094017094,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.41933829407899,4.32136752136752,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.78563234456153,4.83320512820513,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.50795068302098,4.09102564102564,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-4.74384125675206,3.60017094017094,1,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-4.56923254551748,3.33581196581197,2,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.87758124976205,4.13444444444445,2,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.8994877770499,4.82760683760684,2,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.78376545608411,4.32666666666667,2,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.78124755055391,3.74555555555556,2,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.65337242904683,4.78876068376068,2,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.90137313629018,4.17264957264957,2,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.21485625321538,3.76324786324786,3,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.06146998756403,4.64034188034188,3,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.82516341454248,4.80358974358974,3,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.51454429301306,4.71128205128205,3,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-1.68845473655067,4.15461538461538,3,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.36906061370731,4.96888888888889,4,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.45461591129007,4.87598290598291,4,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.48978657385269,4.61111111111111,4,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.11354257007716,5.49076923076923,5,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.32520583030765,6.16888888888889,5,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.7182285033469,5.53606837606838,5,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-4.35824754097261,5.79521367521368,6,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-4.11804377945404,5.02837606837607,6,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.4075049082138,5.50230769230769,6,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.76109809699522,5.31294871794872,7,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.07123724434988,5.37538461538462,7,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-3.03262171611188,5.65393162393162,7,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.55007522501882,5.37487179487179,7,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-1.91358938299841,5.29675213675214,7,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-1.95909338040849,5.49350427350427,7,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-2.2631642950213,5.1709829059829,8,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-1.7599941578404,5.18837606837607,8,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-1.50412014825171,5.31388888888889,9,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-1.50075769561904,5.45948717948718,9,0.217926496362378
BH-01722,NRB,950,BW-resident,f,U,-1.48705401485621,5.19491452991453,9,0.217926496362378
